anio,sector,ocupacion,nivel_educ,sexo,poblacion_ocupada,media_ing_hora,mediana_ing_hora
2017,Comercio,Funcionarios y directivos,Media superior,Mujer,48665,35.95,30.15
2017,Comercio,Funcionarios y directivos,Sin instrucción,Hombre,1109,34.61,124.05302999999999
2017,Comercio,Funcionarios y directivos,Sin instrucción,Mujer,1685,25.66,20.0
2017,Comercio,Funcionarios y directivos,Superior,Hombre,241936,50.3,40.44
2017,Comercio,Funcionarios y directivos,Superior,Mujer,192589,47.18,39.28
2017,Comercio,Industria extractiva y construcción,Básica,Hombre,2322,21.0,16.6113
2017,Comercio,Industria extractiva y construcción,Media superior,Hombre,4518,29.92,30.159885
2017,Comercio,Industria extractiva y construcción,Media superior,Mujer,804,21.8,21.31783
2017,Comercio,Industria extractiva y construcción,Sin instrucción,Hombre,3249,19.06,18.75
2017,Comercio,Industria extractiva y construcción,Superior,Hombre,7124,35.26,29.07
2017,Comercio,Operadores de maquinaria,Básica,Hombre,9077,36.52,25.0
2017,Comercio,Operadores de maquinaria,Básica,Mujer,6343,28.06,20.416665000000002
2017,Comercio,Operadores de maquinaria,Media superior,Hombre,12172,27.19,25.0
2017,Comercio,Operadores de maquinaria,Media superior,Mujer,7925,26.38,25.0
2017,Comercio,Operadores de maquinaria,Sin instrucción,Hombre,7710,27.03,22.42525
2017,Comercio,Operadores de maquinaria,Sin instrucción,Mujer,3202,13.99,20.83333
2017,Comercio,Operadores de maquinaria,Superior,Hombre,3367,49.93,25.27806
2017,Comercio,Operadores de maquinaria,Superior,Mujer,2051,16.52,18.75
2017,Comercio,Otras ocupaciones,Media superior,Hombre,926,17.65,17.592595
2017,Comercio,Otras ocupaciones,Superior,Hombre,38,52.08,52.08333
2017,Comercio,Otras ocupaciones,Superior,Mujer,288,22.61,22.60982
2017,Comercio,Profesionistas y técnicos,Básica,Mujer,1679,14.6,14.600774999999999
2017,Comercio,Profesionistas y técnicos,Media superior,Hombre,313,40.18,40.44489
2017,Comercio,Profesionistas y técnicos,Media superior,Mujer,409,26.26,23.66764
2017,Comercio,Profesionistas y técnicos,Superior,Hombre,2129,42.79,45.542635
2017,Comercio,Profesionistas y técnicos,Superior,Mujer,2513,73.38,48.341945
2017,Comercio,Servicios personales,Básica,Hombre,176281,28.07,24.49
2017,Comercio,Servicios personales,Básica,Mujer,1934,57.57,41.66667
2017,Comercio,Servicios personales,Media superior,Hombre,417415,28.96,26.09
2017,Comercio,Servicios personales,Media superior,Mujer,4169,22.05,22.91667
2017,Comercio,Servicios personales,No especificado,Hombre,1867,19.7,25.83979
2017,Comercio,Servicios personales,Sin instrucción,Hombre,43788,29.87,25.0
2017,Comercio,Servicios personales,Superior,Hombre,197113,28.39,25.93
2017,Comercio,Servicios personales,Superior,Mujer,1239,36.29,34.78261
2017,Comercio,Trabajadores de la educación,Básica,Hombre,3404,31.43,26.253230000000002
2017,Comercio,Trabajadores de la educación,Básica,Mujer,2394,68.3,71.19127
2017,Comercio,Trabajadores de la educación,Media superior,Hombre,24818,60.48,47.37
2017,Comercio,Trabajadores de la educación,Media superior,Mujer,23412,55.65,38.76
2017,Comercio,Trabajadores de la educación,Sin instrucción,Hombre,1447,33.41,36.36364
2017,Comercio,Trabajadores de la educación,Sin instrucción,Mujer,542,19.34,23.25581
2017,Comercio,Trabajadores de la educación,Superior,Hombre,174197,82.18,64.15
2017,Comercio,Trabajadores de la educación,Superior,Mujer,108067,75.24,51.68
2017,Comercio,Trabajadores del arte,Básica,Hombre,63726,28.35,25.0
2017,Comercio,Trabajadores del arte,Básica,Mujer,47816,25.37,22.29
2017,Comercio,Trabajadores del arte,Media superior,Hombre,342203,27.83,25.0
2017,Comercio,Trabajadores del arte,Media superior,Mujer,441971,26.44,23.81
2017,Comercio,Trabajadores del arte,No especificado,Hombre,224,30.73,22.22222
2017,Comercio,Trabajadores del arte,Sin instrucción,Hombre,16145,30.91,22.22
2017,Comercio,Trabajadores del arte,Sin instrucción,Mujer,4114,19.61,20.658915
2017,Comercio,Trabajadores del arte,Superior,Hombre,504280,33.23,27.13
2017,Comercio,Trabajadores del arte,Superior,Mujer,724001,29.75,25.0
2017,Construcción,Actividades administrativas,Básica,Hombre,3797313,32.22,27.27
2017,Construcción,Actividades administrativas,Básica,Mujer,13203,23.74,22.22
2017,Construcción,Actividades administrativas,Media superior,Hombre,4484889,32.52,27.27
2017,Construcción,Actividades administrativas,Media superior,Mujer,26912,29.8,26.67
2017,Construcción,Actividades administrativas,No especificado,Hombre,9438,47.55,37.5
2017,Construcción,Actividades administrativas,Sin instrucción,Hombre,2197212,32.29,27.27
2017,Construcción,Actividades administrativas,Sin instrucción,Mujer,6842,20.52,20.83333
2017,Construcción,Actividades administrativas,Superior,Hombre,1393805,40.29,31.01
2017,Construcción,Actividades administrativas,Superior,Mujer,21094,55.26,45.45
2017,Construcción,Actividades agrícolas,Básica,Hombre,27325,20.91,17.93
2017,Construcción,Actividades agrícolas,Básica,Mujer,10068,30.34,25.0
2017,Construcción,Actividades agrícolas,Media superior,Hombre,33206,26.31,23.08
2017,Construcción,Actividades agrícolas,Media superior,Mujer,17734,33.63,28.57
2017,Construcción,Actividades agrícolas,Sin instrucción,Hombre,31111,19.36,17.86
2017,Construcción,Actividades agrícolas,Sin instrucción,Mujer,3145,27.21,22.32558
2017,Construcción,Actividades agrícolas,Superior,Hombre,16184,41.55,27.27
2017,Construcción,Actividades agrícolas,Superior,Mujer,5138,29.64,27.27273
2017,Construcción,Comerciantes y vendedores,Básica,Hombre,1019,38.25,36.33721
2017,Construcción,Comerciantes y vendedores,Básica,Mujer,106,40.44,40.44489
2017,Construcción,Comerciantes y vendedores,Media superior,Hombre,6833,36.25,30.965625
2017,Construcción,Comerciantes y vendedores,Media superior,Mujer,4533,47.56,36.04651
2017,Construcción,Comerciantes y vendedores,Superior,Hombre,11253,55.47,33.33
2017,Construcción,Comerciantes y vendedores,Superior,Mujer,11734,75.95,48.45
2017,Construcción,Funcionarios y directivos,Básica,Hombre,21022,45.69,37.19
2017,Construcción,Funcionarios y directivos,Media superior,Hombre,81814,45.36,36.36
2017,Construcción,Funcionarios y directivos,Media superior,Mujer,7911,46.31,34.496125
2017,Construcción,Funcionarios y directivos,Sin instrucción,Hombre,3284,34.77,32.6087
2017,Construcción,Funcionarios y directivos,Superior,Hombre,352349,69.04,53.57
2017,Construcción,Funcionarios y directivos,Superior,Mujer,96940,59.34,51.68
2017,Construcción,Industria extractiva y construcción,Media superior,Hombre,304,30.38,30.45404
2017,Construcción,Industria extractiva y construcción,Superior,Hombre,1618,52.39,49.01961
2017,Construcción,Industria extractiva y construcción,Superior,Mujer,554,33.18,26.78571
2017,Construcción,Operadores de maquinaria,Básica,Hombre,681,21.95,25.67935
2017,Construcción,Operadores de maquinaria,Media superior,Hombre,353,42.47,36.11111
2017,Construcción,Otras ocupaciones,Superior,Mujer,1128,77.52,77.51938
2017,Construcción,Profesionistas y técnicos,Básica,Hombre,109,25.0,25.0
2017,Construcción,Profesionistas y técnicos,Superior,Hombre,567,17.87,14.27187
2017,Construcción,Profesionistas y técnicos,Superior,Mujer,781,29.54,29.534885
2017,Construcción,Servicios personales,Básica,Hombre,87477,38.92,37.5
2017,Construcción,Servicios personales,Básica,Mujer,411,65.62,65.625
2017,Construcción,Servicios personales,Media superior,Hombre,162576,38.08,35.29
2017,Construcción,Servicios personales,Sin instrucción,Hombre,28087,59.71,36.0
2017,Construcción,Servicios personales,Superior,Hombre,43852,36.75,31.58
2017,Construcción,Trabajadores de la educación,Básica,Hombre,249,217.49,179.54856
2017,Construcción,Trabajadores de la educación,Básica,Mujer,138,813.95,813.95349
2017,Construcción,Trabajadores de la educación,Media superior,Hombre,1659,47.37,62.253415000000004
2017,Construcción,Trabajadores de la educación,Media superior,Mujer,5088,91.85,51.291985
2017,Construcción,Trabajadores de la educación,Superior,Hombre,46938,127.03,91.2
2017,Construcción,Trabajadores de la educación,Superior,Mujer,17863,86.62,62.02
2017,Construcción,Trabajadores del arte,Básica,Hombre,5821,28.04,25.833334999999998
2017,Construcción,Trabajadores del arte,Básica,Mujer,2351,23.61,25.0
2017,Construcción,Trabajadores del arte,Media superior,Hombre,23123,37.98,30.36
2017,Construcción,Trabajadores del arte,Media superior,Mujer,21099,34.01,32.5
2017,Construcción,Trabajadores del arte,Sin instrucción,Hombre,1500,34.32,27.17608
2017,Construcción,Trabajadores del arte,Sin instrucción,Mujer,41,8.77,8.77193
2017,Construcción,Trabajadores del arte,Superior,Hombre,55915,48.21,38.76
2017,Construcción,Trabajadores del arte,Superior,Mujer,70801,45.43,37.71
2017,Gobierno,Actividades administrativas,Básica,Hombre,50025,35.3,29.07
2017,Gobierno,Actividades administrativas,Básica,Mujer,5404,17.52,20.0
2017,Gobierno,Actividades administrativas,Media superior,Hombre,110253,37.48,33.14
2017,Gobierno,Actividades administrativas,Media superior,Mujer,12832,29.72,23.81
2017,Gobierno,Actividades administrativas,No especificado,Mujer,463,36.48,37.906975
2017,Gobierno,Actividades administrativas,Sin instrucción,Hombre,31605,33.28,29.07
2017,Gobierno,Actividades administrativas,Sin instrucción,Mujer,3002,13.66,11.62791
2017,Gobierno,Actividades administrativas,Superior,Hombre,85206,51.75,42.81
2017,Gobierno,Actividades administrativas,Superior,Mujer,8516,52.96,39.87
2017,Gobierno,Actividades agrícolas,Básica,Hombre,84284,29.5,25.19
2017,Gobierno,Actividades agrícolas,Básica,Mujer,39006,29.34,25.58
2017,Gobierno,Actividades agrícolas,Media superior,Hombre,124080,31.71,29.07
2017,Gobierno,Actividades agrícolas,Media superior,Mujer,64038,29.02,23.26
2017,Gobierno,Actividades agrícolas,No especificado,Hombre,399,24.16,23.25581
2017,Gobierno,Actividades agrícolas,Sin instrucción,Hombre,80922,31.78,24.22
2017,Gobierno,Actividades agrícolas,Sin instrucción,Mujer,31196,27.16,23.26
2017,Gobierno,Actividades agrícolas,Superior,Hombre,70858,34.41,29.07
2017,Gobierno,Actividades agrícolas,Superior,Mujer,25074,34.86,30.0
2017,Gobierno,Comerciantes y vendedores,Básica,Hombre,15055,29.0,24.22
2017,Gobierno,Comerciantes y vendedores,Básica,Mujer,515,15.46,28.003875
2017,Gobierno,Comerciantes y vendedores,Media superior,Hombre,25886,27.99,25.58
2017,Gobierno,Comerciantes y vendedores,Media superior,Mujer,1522,36.12,34.134615
2017,Gobierno,Comerciantes y vendedores,Sin instrucción,Hombre,9930,27.38,23.26
2017,Gobierno,Comerciantes y vendedores,Superior,Hombre,11012,44.51,34.88
2017,Gobierno,Comerciantes y vendedores,Superior,Mujer,2536,80.82,52.32558
2017,Gobierno,Funcionarios y directivos,Básica,Hombre,8064,36.27,33.91
2017,Gobierno,Funcionarios y directivos,Básica,Mujer,2864,30.36,39.3134
2017,Gobierno,Funcionarios y directivos,Media superior,Hombre,64521,46.83,40.7
2017,Gobierno,Funcionarios y directivos,Media superior,Mujer,47405,48.81,40.7
2017,Gobierno,Funcionarios y directivos,Sin instrucción,Hombre,1586,30.91,29.94186
2017,Gobierno,Funcionarios y directivos,Sin instrucción,Mujer,124,29.77,29.76744
2017,Gobierno,Funcionarios y directivos,Superior,Hombre,478385,67.24,52.85
2017,Gobierno,Funcionarios y directivos,Superior,Mujer,362629,66.3,58.14
2017,Gobierno,Industria extractiva y construcción,Básica,Hombre,47257,29.95,23.26
2017,Gobierno,Industria extractiva y construcción,Básica,Mujer,5707,24.3,24.312895
2017,Gobierno,Industria extractiva y construcción,Media superior,Hombre,286430,30.21,26.58
2017,Gobierno,Industria extractiva y construcción,Media superior,Mujer,48572,30.69,31.01
2017,Gobierno,Industria extractiva y construcción,Sin instrucción,Hombre,11098,20.36,19.38
2017,Gobierno,Industria extractiva y construcción,Superior,Hombre,465457,38.65,33.22
2017,Gobierno,Industria extractiva y construcción,Superior,Mujer,77418,41.32,35.66
2017,Gobierno,Operadores de maquinaria,Básica,Hombre,3161,39.05,36.71971
2017,Gobierno,Operadores de maquinaria,Media superior,Hombre,5765,30.0,25.0
2017,Gobierno,Operadores de maquinaria,Media superior,Mujer,1190,32.43,27.08333
2017,Gobierno,Operadores de maquinaria,Sin instrucción,Hombre,1865,41.31,37.5
2017,Gobierno,Operadores de maquinaria,Sin instrucción,Mujer,1549,30.4,33.284885
2017,Gobierno,Operadores de maquinaria,Superior,Hombre,5959,56.1,52.002584999999996
2017,Gobierno,Operadores de maquinaria,Superior,Mujer,640,134.52,46.51163
2017,Gobierno,Otras ocupaciones,Media superior,Hombre,1053,27.56,27.56245
2017,Gobierno,Otras ocupaciones,Superior,Hombre,2217,60.26,46.51163
2017,Gobierno,Otras ocupaciones,Superior,Mujer,885,99.67,99.66777
2017,Gobierno,Profesionistas y técnicos,Básica,Hombre,577,30.87,32.70349
2017,Gobierno,Profesionistas y técnicos,Básica,Mujer,2650,42.75,51.16279
2017,Gobierno,Profesionistas y técnicos,Media superior,Hombre,5133,33.57,35.755815
2017,Gobierno,Profesionistas y técnicos,Media superior,Mujer,7226,44.32,37.71
2017,Gobierno,Profesionistas y técnicos,Sin instrucción,Mujer,240,30.42,34.99668
2017,Gobierno,Profesionistas y técnicos,Superior,Hombre,32958,77.35,58.14
2017,Gobierno,Profesionistas y técnicos,Superior,Mujer,38251,94.01,62.02
2017,Gobierno,Servicios personales,Básica,Hombre,48444,37.61,34.88
2017,Gobierno,Servicios personales,Media superior,Hombre,90084,36.46,32.56
2017,Gobierno,Servicios personales,Media superior,Mujer,448,29.63,29.837339999999998
2017,Gobierno,Servicios personales,Sin instrucción,Hombre,13912,31.78,34.88
2017,Gobierno,Servicios personales,Superior,Hombre,37796,48.43,40.31
2017,Gobierno,Servicios personales,Superior,Mujer,34,65.12,65.11628
2017,Gobierno,Trabajadores de la educación,Básica,Hombre,7465,30.44,33.506460000000004
2017,Gobierno,Trabajadores de la educación,Básica,Mujer,275,48.29,53.15615
2017,Gobierno,Trabajadores de la educación,Media superior,Hombre,15625,39.69,33.91
2017,Gobierno,Trabajadores de la educación,Media superior,Mujer,11303,73.24,34.88
2017,Gobierno,Trabajadores de la educación,Sin instrucción,Hombre,4087,33.69,45.058139999999995
2017,Gobierno,Trabajadores de la educación,Sin instrucción,Mujer,2724,8.6,11.0742
2017,Gobierno,Trabajadores de la educación,Superior,Hombre,78516,115.93,93.02
2017,Gobierno,Trabajadores de la educación,Superior,Mujer,43402,116.51,82.69
2017,Gobierno,Trabajadores del arte,Básica,Hombre,24430,35.19,32.56
2017,Gobierno,Trabajadores del arte,Básica,Mujer,9248,43.27,35.78
2017,Gobierno,Trabajadores del arte,Media superior,Hombre,121560,46.84,40.7
2017,Gobierno,Trabajadores del arte,Media superior,Mujer,260182,47.32,40.7
2017,Gobierno,Trabajadores del arte,No especificado,Hombre,117,34.88,34.88372
2017,Gobierno,Trabajadores del arte,No especificado,Mujer,621,31.62,25.83979
2017,Gobierno,Trabajadores del arte,Sin instrucción,Hombre,4227,29.73,34.88372
2017,Gobierno,Trabajadores del arte,Sin instrucción,Mujer,2217,31.54,30.813955
2017,Gobierno,Trabajadores del arte,Superior,Hombre,632631,60.75,48.96
2017,Gobierno,Trabajadores del arte,Superior,Mujer,712688,57.96,46.51
2017,Industria extractiva,Actividades administrativas,Básica,Hombre,71574,33.62,29.07
2017,Industria extractiva,Actividades administrativas,Básica,Mujer,551,30.26,25.0
2017,Industria extractiva,Actividades administrativas,Media superior,Hombre,207465,40.65,33.33
2017,Industria extractiva,Actividades administrativas,Media superior,Mujer,1519,34.66,34.52381
2017,Industria extractiva,Actividades administrativas,Sin instrucción,Hombre,55349,25.16,23.38
2017,Industria extractiva,Actividades administrativas,Sin instrucción,Mujer,124,13.04,13.04348
2017,Industria extractiva,Actividades administrativas,Superior,Hombre,203475,66.71,58.14
2017,Industria extractiva,Actividades administrativas,Superior,Mujer,2743,72.05,52.32558
2017,Industria extractiva,Actividades agrícolas,Básica,Hombre,17689,26.89,24.24
2017,Industria extractiva,Actividades agrícolas,Básica,Mujer,1508,18.12,16.832775
2017,Industria extractiva,Actividades agrícolas,Media superior,Hombre,17424,30.47,26.5
2017,Industria extractiva,Actividades agrícolas,Media superior,Mujer,6593,36.49,26.74419
2017,Industria extractiva,Actividades agrícolas,Sin instrucción,Hombre,20846,22.92,15.26744
2017,Industria extractiva,Actividades agrícolas,Sin instrucción,Mujer,637,23.32,23.95833
2017,Industria extractiva,Actividades agrícolas,Superior,Hombre,12366,55.17,43.75
